pcode_commune,commune,mois,evenements,deces,source_id,source,limite_connue
HT0621,Mirebalais,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0231,Belle Anse,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0151,La Gonave,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0751,Chardonnieres,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0911,Port De Paix,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0361,Limbe,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0421,Ouanaminthe,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0441,Vallieres,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0351,Borgne,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1021,Anse-a-Veau,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0371,Plaisance,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0811,Jeremie,2024-08,3,7,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0131,Croix Des Bouquets,2024-08,5,7,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0731,Aquin,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1011,Miragoane,2024-08,2,2,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0631,Lascahobas,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0121,Leogane,2024-08,1,1,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0331,Grande Riviere Du Nord,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT1031,Baraderes,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0411,Fort Liberte,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0721,Port Salut,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0212,Jacmel,2024-08,2,1,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0142,Archaie,2024-08,4,15,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0931,Mole Saint Nicolas,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0321,Acul Du Nord,2024-08,2,2,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0521,Gros Morne,2024-08,5,7,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0834,Corail,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0821,Anse-d'Hainault,2024-08,5,22,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0641,Cerca La Source,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0111,Port-au-Prince,2024-08,52,126,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0551,Marmelade,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0743,Coteaux,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0542,Dessalines,2024-08,1,1,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0921,Saint Louis Du Nord,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0531,Saint Marc,2024-08,1,12,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0711,Cayes,2024-08,2,2,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0512,Gonaives,2024-08,1,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0341,Saint Raphael,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0431,Trou Du Nord,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0311,Cap Haitien,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0221,Bainet,2024-08,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0611,Hinche,2024-09,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0621,Mirebalais,2024-09,4,11,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0231,Belle Anse,2024-09,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0151,La Gonave,2024-09,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0751,Chardonnieres,2024-09,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0911,Port De Paix,2024-09,0,0,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
HT0361,Limbe,2024-09,1,2,SRC-034,ACLED via HDX — attribution acleddata.com obligatoire,Événements RAPPORTÉS de violence politique : la couverture médiatique varie selon les zones — un faible chiffre peut refléter un faible signalement.
